time,step,valid,ref_x,ref_y,act_x,act_y,err_x,err_y,err_dist,u_x,u_y
79.4895,390,1,-1.565,-7.5,-1.54,-7.655,-0.026,0.155,0.157,-6,0
79.6961,391,1,-1.665,-7.5,-1.656,-7.704,-0.01,0.204,0.204,-9,7
79.9031,392,1,-1.765,-7.5,-1.708,-7.686,-0.057,0.186,0.195,-16,1
80.1061,393,1,-1.866,-7.5,-1.798,-7.679,-0.068,0.179,0.191,-13,0
80.3222,394,1,-1.966,-7.5,-1.994,-7.777,0.028,0.277,0.278,-2,13
80.5048,395,1,-2.066,-7.5,-2.037,-7.761,-0.029,0.261,0.262,-15,4
80.7246,396,1,-2.166,-7.5,-2.139,-7.675,-0.027,0.175,0.177,-11,-6
80.9254,397,1,-2.266,-7.5,-2.264,-7.722,-0.002,0.222,0.222,-7,8
81.1229,398,1,-2.366,-7.5,-2.373,-7.719,0.007,0.219,0.219,-10,5
81.3275,399,1,-2.467,-7.5,-2.45,-7.691,-0.017,0.191,0.192,-12,0
81.5307,400,1,-2.567,-7.5,-2.578,-7.689,0.011,0.189,0.189,-7,2
81.7258,401,1,-2.667,-7.5,-2.64,-7.668,-0.027,0.168,0.17,-13,1
81.9288,402,1,-2.767,-7.5,-2.706,-7.663,-0.062,0.163,0.174,-15,1
82.1287,403,1,-2.867,-7.5,-2.85,-7.682,-0.017,0.182,0.183,-7,4
82.343,404,1,-2.967,-7.5,-2.953,-7.68,-0.014,0.18,0.18,-9,2
82.5351,405,1,-3.068,-7.5,-3.023,-7.675,-0.045,0.175,0.181,-15,2
82.7415,406,1,-3.168,-7.5,-3.101,-7.666,-0.067,0.166,0.179,-14,1
82.9474,407,1,-3.268,-7.5,-3.228,-7.656,-0.04,0.156,0.161,-9,1
83.1566,408,1,-3.368,-7.5,-3.337,-7.664,-0.031,0.164,0.166,-10,3
83.349,409,1,-3.468,-7.5,-3.427,-7.673,-0.041,0.173,0.178,-13,3
83.5566,410,1,-3.568,-7.5,-3.531,-7.677,-0.037,0.177,0.181,-11,3
83.7627,411,1,-3.669,-7.5,-3.651,-7.676,-0.018,0.176,0.177,-9,2
83.9714,412,1,-3.769,-7.5,-3.736,-7.663,-0.032,0.163,0.166,-13,1
84.16,413,1,-3.869,-7.5,-3.842,-7.664,-0.027,0.164,0.166,-11,2
84.3678,414,1,-3.969,-7.5,-3.965,-7.707,-0.004,0.207,0.207,-9,7
84.5857,415,1,-4.069,-7.5,-4.107,-7.686,0.038,0.186,0.19,-6,1
84.7892,416,1,-4.169,-7.5,-4.177,-7.678,0.008,0.178,0.178,-13,1
84.9731,417,1,-4.27,-7.5,-4.196,-7.679,-0.074,0.179,0.193,-20,3
85.1904,418,1,-4.37,-7.5,-4.394,-7.692,0.024,0.192,0.194,-3,5
85.392,419,1,-4.47,-7.5,-4.473,-7.68,0.003,0.18,0.18,-11,1
85.5926,420,1,-4.57,-7.5,-4.529,-7.671,-0.042,0.171,0.176,-17,1
85.7935,421,1,-4.67,-7.5,-4.662,-7.669,-0.008,0.169,0.169,-9,2
85.9905,422,1,-4.77,-7.5,-4.793,-7.667,0.022,0.167,0.169,-7,2
86.1925,423,1,-4.871,-7.5,-4.849,-7.659,-0.021,0.159,0.16,-16,1
86.3944,424,1,-4.971,-7.5,-4.924,-7.654,-0.047,0.154,0.161,-15,1
86.6084,425,1,-5.071,-7.5,-5.075,-7.656,0.004,0.156,0.156,-7,2
86.801,426,1,-5.171,-7.5,-5.176,-7.645,0.005,0.145,0.145,-11,0
87.0088,427,1,-5.271,-7.5,-5.221,-7.648,-0.05,0.148,0.156,-18,1
87.2155,428,1,-5.371,-7.5,-5.355,-7.663,-0.016,0.163,0.164,-10,3
87.4201,429,1,-5.472,-7.5,-5.481,-7.661,0.009,0.161,0.161,-9,1
87.6116,430,1,-5.572,-7.5,-5.553,-7.645,-0.018,0.145,0.146,-15,-1
87.8181,431,1,-5.672,-7.5,-5.654,-7.663,-0.018,0.163,0.164,-13,2
88.0262,432,1,-5.772,-7.5,-5.786,-7.665,0.014,0.165,0.165,-9,1
88.2343,433,1,-5.872,-7.5,-5.888,-7.665,0.016,0.165,0.165,-12,0
88.4268,434,1,-5.972,-7.5,-5.961,-7.677,-0.012,0.177,0.177,-16,2
88.6335,435,1,-6.073,-7.5,-6.069,-7.671,-0.004,0.171,0.171,-12,0
88.8526,436,1,-6.173,-7.5,-6.229,-7.685,0.056,0.185,0.194,-6,2
89.0579,437,1,-6.273,-7.5,-6.298,-7.673,0.025,0.173,0.174,-15,0
89.2387,438,1,-6.373,-7.5,-6.329,-7.682,-0.044,0.182,0.187,-20,1
89.4546,439,1,-6.473,-7.5,-6.504,-7.685,0.031,0.185,0.187,-6,2
89.656,440,1,-6.573,-7.5,-6.604,-7.677,0.03,0.177,0.18,-11,0
89.8547,441,1,-6.674,-7.5,-6.67,-7.687,-0.004,0.187,0.187,-17,2
90.0563,442,1,-6.774,-7.5,-6.805,-7.682,0.032,0.182,0.185,-10,1
90.2607,443,1,-6.874,-7.5,-6.919,-7.678,0.045,0.178,0.183,-10,0
90.4607,444,1,-6.974,-7.5,-6.989,-7.679,0.015,0.179,0.179,-16,1
90.6618,445,1,-7.074,-7.5,-7.109,-7.685,0.035,0.185,0.188,-12,1
90.8655,446,1,-7.174,-7.5,-7.236,-7.689,0.061,0.189,0.198,-10,1
91.0739,447,1,-7.275,-7.5,-7.342,-7.694,0.068,0.194,0.205,-12,1
91.2812,448,1,-7.375,-7.5,-7.394,-7.688,0.02,0.188,0.189,-17,0
91.4716,449,1,-7.475,-7.5,-7.518,-7.699,0.043,0.199,0.204,6,21
91.6771,450,1,-7.5,-7.425,-7.603,-7.661,0.103,0.237,0.258,2,15
91.8852,451,1,-7.5,-7.325,-7.589,-7.506,0.089,0.181,0.201,-8,2
92.0931,452,1,-7.5,-7.225,-7.631,-7.44,0.131,0.215,0.252,-1,12
92.2857,453,1,-7.5,-7.124,-7.681,-7.403,0.181,0.278,0.332,3,20
92.4917,454,1,-7.5,-7.024,-7.67,-7.261,0.17,0.237,0.292,-2,9
92.7,455,1,-7.5,-6.924,-7.674,-7.15,0.174,0.226,0.285,0,9
92.9203,456,1,-7.5,-6.824,-7.676,-7.052,0.176,0.228,0.288,0,13
93.099,457,1,-7.5,-6.724,-7.68,-7.022,0.18,0.299,0.349,0,20
93.3191,458,1,-7.5,-6.624,-7.679,-6.842,0.179,0.219,0.283,0,7
93.5219,459,1,-7.5,-6.523,-7.678,-6.73,0.178,0.207,0.273,1,9
93.7231,460,1,-7.5,-6.423,-7.678,-6.667,0.178,0.244,0.302,0,18
93.9209,461,1,-7.5,-6.323,-7.673,-6.607,0.173,0.284,0.332,0,18
94.1235,462,1,-7.5,-6.223,-7.682,-6.461,0.182,0.238,0.3,2,10
94.327,463,1,-7.5,-6.123,-7.671,-6.33,0.171,0.208,0.269,1,10
94.5279,464,1,-7.5,-6.023,-7.662,-6.274,0.162,0.252,0.3,-1,19
94.7259,465,1,-7.5,-5.922,-7.665,-6.133,0.165,0.211,0.268,1,11
94.9309,466,1,-7.5,-5.822,-7.656,-6.005,0.156,0.183,0.24,1,9
95.1292,467,1,-7.5,-5.722,-7.649,-5.948,0.149,0.226,0.271,-1,18
95.3441,468,1,-7.5,-5.622,-7.652,-5.813,0.152,0.191,0.244,1,11
95.5347,469,1,-7.5,-5.522,-7.658,-5.669,0.158,0.147,0.216,2,7
95.7423,470,1,-7.5,-5.422,-7.643,-5.57,0.143,0.149,0.207,-1,12
95.9505,471,1,-7.5,-5.321,-7.636,-5.522,0.136,0.2,0.242,-1,18
96.1555,472,1,-7.5,-5.221,-7.646,-5.391,0.146,0.17,0.224,2,9
96.348,473,1,-7.5,-5.121,-7.646,-5.253,0.146,0.132,0.197,2,7
96.5535,474,1,-7.5,-5.021,-7.614,-5.19,0.114,0.169,0.204,-3,15
96.7615,475,1,-7.5,-4.921,-7.608,-5.129,0.108,0.208,0.234,-1,17
96.9721,476,1,-7.5,-4.821,-7.635,-4.986,0.135,0.165,0.214,4,8
97.16,477,1,-7.5,-4.72,-7.608,-4.872,0.108,0.151,0.186,-1,9
97.368,478,1,-7.5,-4.62,-7.609,-4.803,0.109,0.183,0.213,-1,16
97.5857,479,1,-7.5,-4.52,-7.613,-4.641,0.113,0.121,0.166,2,7
97.7883,480,1,-7.5,-4.42,-7.609,-4.535,0.109,0.116,0.159,0,9
97.9898,481,1,-7.5,-4.32,-7.613,-4.476,0.113,0.156,0.193,0,16
98.19,482,1,-7.5,-4.22,-7.609,-4.409,0.109,0.19,0.219,0,15
98.3901,483,1,-7.5,-4.119,-7.608,-4.269,0.108,0.15,0.184,1,8
98.592,484,1,-7.5,-4.019,-7.603,-4.157,0.103,0.138,0.172,0,9
98.7948,485,1,-7.5,-3.919,-7.601,-4.087,0.101,0.168,0.196,0,15
98.9936,486,1,-7.5,-3.819,-7.601,-3.979,0.101,0.16,0.189,0,11
99.1936,487,1,-7.5,-3.719,-7.603,-3.85,0.103,0.131,0.167,1,8
99.3935,488,1,-7.5,-3.619,-7.6,-3.772,0.1,0.153,0.183,0,13
99.5995,489,1,-7.5,-3.518,-7.597,-3.705,0.097,0.187,0.211,-1,16
99.8063,490,1,-7.5,-3.418,-7.597,-3.561,0.097,0.143,0.173,1,7
100.013,491,1,-7.5,-3.318,-7.594,-3.452,0.094,0.134,0.163,0,9
100.219,492,1,-7.5,-3.218,-7.59,-3.393,0.09,0.175,0.196,-1,17
100.4105,493,1,-7.5,-3.118,-7.592,-3.333,0.092,0.215,0.234,0,17
100.6169,494,1,-7.5,-3.018,-7.595,-3.192,0.095,0.174,0.198,1,8
100.8221,495,1,-7.5,-2.917,-7.583,-3.055,0.083,0.137,0.16,0,8
101.0269,496,1,-7.5,-2.817,-7.579,-2.998,0.079,0.181,0.197,-1,17
101.2369,497,1,-7.5,-2.717,-7.584,-2.876,0.084,0.159,0.18,0,11
101.4257,498,1,-7.5,-2.617,-7.577,-2.747,0.077,0.13,0.151,0,8
101.6323,499,1,-7.5,-2.517,-7.581,-2.633,0.081,0.116,0.141,0,10
101.8377,500,1,-7.5,-2.417,-7.578,-2.566,0.078,0.15,0.169,-1,15
102.0565,501,1,-7.5,-2.316,-7.578,-2.396,0.078,0.079,0.111,0,5
102.2555,502,1,-7.5,-2.216,-7.584,-2.324,0.084,0.108,0.136,1,12
102.4568,503,1,-7.5,-2.116,-7.578,-2.255,0.078,0.139,0.159,-1,16
102.6557,504,1,-7.5,-2.016,-7.578,-2.121,0.078,0.105,0.131,1,7
102.8581,505,1,-7.5,-1.916,-7.575,-2.002,0.075,0.086,0.115,1,8
103.0618,506,1,-7.5,-1.816,-7.57,-1.93,0.07,0.115,0.134,-1,14
103.255,507,1,-7.5,-1.715,-7.565,-1.877,0.065,0.162,0.174,-1,17
103.4586,508,1,-7.5,-1.615,-7.573,-1.731,0.073,0.116,0.137,1,7
103.66,509,1,-7.5,-1.515,-7.563,-1.626,0.063,0.111,0.128,0,10
103.8766,510,1,-7.5,-1.415,-7.552,-1.568,0.052,0.153,0.162,-2,17
104.0835,511,1,-7.5,-1.315,-7.557,-1.446,0.057,0.131,0.143,0,11
104.2916,512,1,-7.5,-1.215,-7.54,-1.32,0.04,0.106,0.113,-1,8
104.4986,513,1,-7.5,-1.114,-7.546,-1.25,0.046,0.136,0.143,-1,15
104.7069,514,1,-7.5,-1.014,-7.549,-1.124,0.049,0.11,0.121,0,10
104.9217,515,1,-7.5,-0.914,-7.557,-0.959,0.057,0.045,0.073,1,4
105.1213,516,1,-7.5,-0.814,-7.544,-0.917,0.044,0.104,0.112,-2,17
105.325,517,1,-7.5,-0.714,-7.556,-0.872,0.056,0.158,0.168,0,19
105.5262,518,1,-7.5,-0.614,-7.562,-0.716,0.062,0.102,0.12,2,6
105.7266,519,1,-7.5,-0.513,-7.543,-0.598,0.043,0.084,0.095,-1,8
105.9262,520,1,-7.5,-0.413,-7.547,-0.547,0.047,0.134,0.142,-1,18
106.1415,521,1,-7.5,-0.313,-7.541,-0.493,0.041,0.18,0.185,-1,17
106.334,522,1,-7.5,-0.213,-7.56,-0.35,0.06,0.137,0.15,2,8
106.5404,523,1,-7.5,-0.113,-7.552,-0.244,0.052,0.132,0.142,0,11
106.7461,524,1,-7.5,-0.013,-7.547,-0.203,0.047,0.19,0.196,-2,20
106.9524,525,1,-7.5,0.088,-7.553,-0.079,0.053,0.167,0.175,0,12
107.1437,526,1,-7.5,0.188,-7.551,0.054,0.051,0.134,0.143,0,8
107.3483,527,1,-7.5,0.288,-7.545,0.134,0.045,0.154,0.16,-2,15
107.5551,528,1,-7.5,0.388,-7.551,0.177,0.051,0.211,0.217,-1,20
107.7632,529,1,-7.5,0.488,-7.57,0.312,0.07,0.176,0.189,2,10
107.971,530,1,-7.5,0.588,-7.562,0.458,0.062,0.13,0.144,0,7
108.1605,531,1,-7.5,0.689,-7.552,0.511,0.052,0.177,0.185,-2,18
108.3672,532,1,-7.5,0.789,-7.569,0.568,0.069,0.221,0.231,0,20
108.5865,533,1,-7.5,0.889,-7.556,0.745,0.056,0.144,0.154,0,6
108.7885,534,1,-7.5,0.989,-7.551,0.842,0.051,0.148,0.156,-1,12
108.9884,535,1,-7.5,1.089,-7.563,0.888,0.063,0.201,0.211,0,21
109.1872,536,1,-7.5,1.189,-7.565,0.991,0.065,0.199,0.209,0,14
109.3919,537,1,-7.5,1.29,-7.41,1.053,-0.09,0.236,0.253,-16,17
109.5892,538,1,-7.5,1.39,-7.445,1.189,-0.055,0.201,0.208,-2,12
109.7889,539,1,-7.5,1.49,-7.546,1.317,0.046,0.173,0.179,8,12
109.9887,540,1,-7.5,1.59,-7.525,1.414,0.025,0.176,0.178,-5,15
110.192,541,1,-7.5,1.69,-7.524,1.527,0.024,0.163,0.165,-4,14
110.3941,542,1,-7.5,1.79,-7.552,1.651,0.052,0.139,0.149,2,10
110.596,543,1,-7.5,1.891,-7.554,1.762,0.054,0.128,0.139,-1,12
110.8061,544,1,-7.5,1.991,-7.545,1.829,0.045,0.162,0.168,-3,16
111.0129,545,1,-7.5,2.091,-7.566,1.949,0.066,0.142,0.157,1,11
111.2192,546,1,-7.5,2.191,-7.573,2.066,0.073,0.125,0.144,1,10
111.4099,547,1,-7.5,2.291,-7.561,2.184,0.061,0.107,0.123,-2,11
111.6165,548,1,-7.5,2.391,-7.569,2.288,0.069,0.104,0.124,0,12
111.8226,549,1,-7.5,2.492,-7.562,2.346,0.062,0.146,0.159,-2,17
112.0312,550,1,-7.5,2.592,-7.588,2.456,0.088,0.136,0.162,2,12
112.2208,551,1,-7.5,2.692,-7.563,2.571,0.063,0.121,0.136,-2,10
112.4241,552,1,-7.5,2.792,-7.573,2.673,0.073,0.119,0.139,-1,13
112.6301,553,1,-7.5,2.892,-7.572,2.784,0.072,0.108,0.13,0,12
112.8368,554,1,-7.5,2.992,-7.58,2.901,0.08,0.092,0.122,0,10
113.0379,555,1,-7.5,3.093,-7.577,2.957,0.077,0.136,0.157,-1,17
113.2545,556,1,-7.5,3.193,-7.588,3.099,0.088,0.093,0.128,1,9
113.4534,557,1,-7.5,3.293,-7.583,3.218,0.083,0.075,0.112,0,9
113.6535,558,1,-7.5,3.393,-7.58,3.275,0.08,0.118,0.143,-2,17
113.8585,559,1,-7.5,3.493,-7.589,3.4,0.089,0.094,0.129,1,11
114.0614,560,1,-7.5,3.593,-7.587,3.512,0.087,0.082,0.119,0,10
114.256,561,1,-7.5,3.694,-7.575,3.566,0.075,0.127,0.148,-2,17
114.4584,562,1,-7.5,3.794,-7.58,3.69,0.08,0.104,0.131,0,11
114.6597,563,1,-7.5,3.894,-7.589,3.815,0.089,0.079,0.119,1,9
114.8736,564,1,-7.5,3.994,-7.581,3.874,0.081,0.12,0.144,-2,17
115.0662,565,1,-7.5,4.094,-7.588,3.996,0.088,0.099,0.133,0,12
115.2708,566,1,-7.5,4.194,-7.592,4.122,0.092,0.073,0.117,1,9
115.4773,567,1,-7.5,4.295,-7.587,4.239,0.087,0.056,0.103,-1,10
115.6843,568,1,-7.5,4.395,-7.577,4.299,0.077,0.096,0.123,-2,16
115.878,569,1,-7.5,4.495,-7.604,4.401,0.104,0.094,0.14,2,12
116.0814,570,1,-7.5,4.595,-7.581,4.541,0.081,0.055,0.097,-1,7
116.2887,571,1,-7.5,4.695,-7.594,4.628,0.094,0.067,0.115,0,12
116.4964,572,1,-7.5,4.795,-7.58,4.697,0.08,0.098,0.127,-2,16
116.7038,573,1,-7.5,4.896,-7.604,4.803,0.104,0.092,0.139,2,12
116.8941,574,1,-7.5,4.996,-7.579,4.943,0.079,0.053,0.095,-2,8
117.0985,575,1,-7.5,5.096,-7.595,5.039,0.095,0.057,0.111,1,12
117.3032,576,1,-7.5,5.196,-7.588,5.091,0.088,0.105,0.137,-1,17
117.5185,577,1,-7.5,5.296,-7.582,5.251,0.082,0.045,0.094,-1,7
117.7203,578,1,-7.5,5.396,-7.595,5.355,0.095,0.042,0.103,1,10
117.9234,579,1,-7.5,5.497,-7.592,5.425,0.092,0.071,0.117,-1,15
118.1217,580,1,-7.5,5.597,-7.589,5.54,0.089,0.056,0.106,-1,11
118.3205,581,1,-7.5,5.697,-7.597,5.661,0.097,0.036,0.103,1,8
118.5243,582,1,-7.5,5.797,-7.595,5.75,0.095,0.047,0.106,-1,12
118.7256,583,1,-7.5,5.897,-7.587,5.799,0.087,0.098,0.131,-2,17
118.9248,584,1,-7.5,5.997,-7.604,5.927,0.104,0.071,0.126,1,10
119.1291,585,1,-7.5,6.098,-7.598,6.048,0.098,0.049,0.11,0,9
119.3352,586,1,-7.5,6.198,-7.603,6.111,0.103,0.087,0.135,-1,16
119.5423,587,1,-7.5,6.298,-7.607,6.224,0.107,0.074,0.129,0,12
119.7491,588,1,-7.5,6.398,-7.601,6.34,0.101,0.058,0.117,0,10
119.9389,589,1,-7.5,6.498,-7.595,6.442,0.095,0.056,0.11,-1,13
120.1441,590,1,-7.5,6.598,-7.602,6.546,0.102,0.052,0.114,0,13
120.3482,591,1,-7.5,6.699,-7.603,6.663,0.103,0.035,0.109,0,11
120.5531,592,1,-7.5,6.799,-7.597,6.781,0.097,0.018,0.098,-1,11
120.7615,593,1,-7.5,6.899,-7.608,6.852,0.108,0.047,0.118,0,15
120.969,594,1,-7.5,6.999,-7.597,6.958,0.097,0.041,0.105,-2,13
121.1588,595,1,-7.5,7.099,-7.621,7.075,0.121,0.025,0.123,2,11
121.3637,596,1,-7.5,7.199,-7.601,7.203,0.101,-0.004,0.101,-1,10
121.5697,597,1,-7.5,7.3,-7.604,7.316,0.104,-0.017,0.106,-1,11
121.7856,598,1,-7.5,7.4,-7.608,7.401,0.108,-0.001,0.108,0,14
121.9876,599,1,-7.5,7.5,-7.61,7.528,0.11,-0.028,0.114,2,-15
122.1898,599,1,-7.5,7.5,-7.596,7.592,0.096,-0.092,0.133,0,-14
122.3893,599,1,-7.5,7.5,-7.59,7.522,0.09,-0.022,0.092,-1,-1
122.5869,599,1,-7.5,7.5,-7.597,7.456,0.097,0.044,0.107,0,-1
122.7915,599,1,-7.5,7.5,-7.592,7.442,0.092,0.058,0.109,0,-7
122.9912,599,1,-7.5,7.5,-7.599,7.403,0.099,0.097,0.139,0,-3
123.1928,599,1,-7.5,7.5,-7.604,7.355,0.104,0.145,0.178,0,0
123.3928,599,1,-7.5,7.5,-7.598,7.344,0.098,0.156,0.185,-1,-2
123.5995,599,1,-7.5,7.5,-7.602,7.326,0.102,0.174,0.202,0,-1
123.8062,599,1,-7.5,7.5,-7.609,7.322,0.109,0.178,0.208,1,-1
124.0114,599,1,-7.5,7.5,-7.599,7.306,0.099,0.194,0.218,-1,0
124.2173,599,1,-7.5,7.5,-7.605,7.305,0.105,0.195,0.222,0,-1
124.4223,599,1,-7.5,7.5,-7.604,7.295,0.104,0.205,0.23,0,0
124.6127,599,1,-7.5,7.5,-7.602,7.293,0.102,0.207,0.231,0,0
124.8202,599,1,-7.5,7.5,-7.605,7.291,0.105,0.209,0.234,0,0
125.028,599,1,-7.5,7.5,-7.606,7.295,0.106,0.205,0.231,0,-1
125.233,599,1,-7.5,7.5,-7.609,7.29,0.109,0.21,0.237,0,0
125.4375,599,1,-7.5,7.5,-7.6,7.287,0.1,0.213,0.235,-1,0
125.6532,599,1,-7.5,7.5,-7.612,7.287,0.112,0.213,0.241,1,0
125.8331,599,1,-7.5,7.5,-7.612,7.285,0.112,0.215,0.243,0,0
126.0526,599,1,-7.5,7.5,-7.614,7.287,0.114,0.213,0.241,0,0
126.254,599,1,-7.5,7.5,-7.613,7.287,0.113,0.213,0.241,0,0
126.4559,599,1,-7.5,7.5,-7.612,7.283,0.112,0.217,0.245,0,0
126.6538,599,1,-7.5,7.5,-7.611,7.282,0.111,0.218,0.244,0,0
126.8544,599,1,-7.5,7.5,-7.613,7.286,0.113,0.214,0.242,1,0
127.0571,599,1,-7.5,7.5,-7.61,7.285,0.11,0.215,0.241,0,0
127.257,599,1,-7.5,7.5,-7.606,7.286,0.106,0.214,0.239,0,0
127.4586,599,1,-7.5,7.5,-7.608,7.287,0.108,0.213,0.239,0,0
127.6636,599,1,-7.5,7.5,-7.607,7.283,0.107,0.217,0.242,0,0
127.8709,599,1,-7.5,7.5,-7.608,7.285,0.108,0.215,0.241,0,0
128.0772,599,1,-7.5,7.5,-7.607,7.284,0.107,0.216,0.241,0,0
